Raw_Data,StDev,Low_Freq_Data,Cleaned_Data,FFT_Cleaned_Data,Amplitude,PUAL_Score,Noise,Corrected_PUAL
0.32759,,0.32713087764366977,0.0004591223563302216,(0.037221706307222935-0.0500761112275403j),0.062394489629246486,,,
0.33069,,0.3270636361083425,0.0036263638916574914,(0.12498212372826135+0.18395112478443446j),0.22239277767293839,,,
0.33043,,0.3269995910998758,0.0034304089001241933,(0.05332291509550227+0.1730610465512365j),0.1810896438443993,,,
0.34079,,0.326939106072918,0.013850893927081998,(-0.08470162350880919+0.12087233062633174j),0.14759568196959325,,,
0.34072,,0.32688243137531076,0.013837568624689267,(0.037621490763756316-0.0827121193046557j),0.09086622720876553,,,
0.34727,,0.32682979375435467,0.020440206245645354,(0.09795377350408424+0.1608402158958619j),0.18832025061877147,,,
0.31437,,0.32678137476255026,-0.012411374762550276,(-0.14475847699664762-0.07908655471278522j),0.16495362923781742,,,
0.31437,,0.3267372441868333,-0.012367244186833326,(0.33649708133452527+0.041889630415489154j),0.33909442178101423,,,
0.31442,,0.3266976468873411,-0.01227764688734112,(-0.15050349616048858+0.20382153924593743j),0.25336637941351536,,,
0.3144,,0.3266626982684605,-0.012262698268460492,(-0.29293858967070696-0.023034715762540212j),0.29384284141105743,,,
0.31439,,0.3266325663006797,-0.012242566300679714,(-0.14781598024496376-0.302525584984639j),0.3367065392683628,,,
0.31439,,0.3266072869708228,-0.012217286970822805,(0.23067982927569197-0.188766756427814j),0.29807058218975596,,,
0.31439,,0.32658701926597766,-0.01219701926597766,(0.09759104920698751+0.4247868385091597j),0.4358530383695031,,,
0.36381,,0.32657173165337644,0.03723826834662358,(-0.2369185819934833-0.08397664609599685j),0.2513612770164394,,,
0.31459,,0.32656152247103376,-0.01197152247103378,(-0.0682322457042469+0.03670466522513289j),0.07747820211603905,,,
0.31459,,0.32655644384986404,-0.011966443849864061,(0.03016925229805259-0.1426807864018882j),0.14583549153921618,,,
